FIR_ID,Police_Division,Police_Station,Date_of_FIR_Filing,Criminal_Act,Criminal_Activity,Locality,Investigating_Officer,Case_Solved,Criminal_Act_Applied,Victim_Gender,Victim_Count_Female,Victim_Count_Male,Convicted_Count,Convicted_Count_Male,Convicted_Count_Female,Modus_Operandi,FIR_Description,Formatted
24FF6EB1,Vishrambaug and Deccan Division,Kothrud Police Station,2023-03-04,Burglary,Gang,Karve Nagar,Nitin Kadam,Yes,Burglary,Female,3,2,2,2,0,Lock picking,"Burglary by Lock picking in Karve Nagar on 2023-03-04, 5 victims",Burglary Lock picking Karve Nagar
022D7094,Sinhagad-Road Division,Narhe Police Station,2025-06-24,Homicide,Gang,Narhegaon,Anjali Kulkarni,No,Homicide,Female,0,1,0,0,0,Strangulation,"Homicide by Strangulation in Narhegaon on 2025-06-24, 1 victim",Homicide Strangulation Narhegaon
899B3C70,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2023-10-04,Assault,Gang,Shivane,Swati Joshi,Yes,Assault,Male,1,1,2,1,1,Domestic assault,"Assault by Domestic assault in Shivane on 2023-10-04, 2 victims",Assault Domestic assault Shivane
0A379549,Sinhagad-Road Division,Nanded City Police Station,2025-04-13,Domestic Abuse,Gang,Kirkatwadi,Prashant Jadhav,Yes,Domestic Abuse,Male,3,0,2,2,0,Physical beating,"Domestic Abuse by Physical beating in Kirkatwadi on 2025-04-13, 3 victims",Domestic Abuse Physical beating Kirkatwadi
640F25FB,Vishrambaug and Deccan Division,Shivajinagar Police Station,2023-04-02,Smuggling,Gang,JM Road,Mahesh Pawar,No,Smuggling,Female,2,3,4,2,2,Human mules,"Smuggling by Human mules in JM Road on 2023-04-02, 5 victims",Smuggling Human mules JM Road
CA4B36F2,Swargate Division,Bharati Vidyapeeth Police Station,2025-02-12,Assault,Gang,Trimurti Nagar,Neha Bhosale,Yes,Assault,Female,3,1,2,1,1,Domestic assault,"Assault by Domestic assault in Trimurti Nagar on 2025-02-12, 4 victims",Assault Domestic assault Trimurti Nagar
D436FE9B,Pune Division,Camp Police Station,2022-11-30,Domestic Abuse,Individual,Laxmi Road,Nitin Kadam,Yes,Domestic Abuse,Female,2,1,2,1,1,Emotional abuse,"Domestic Abuse by Emotional abuse in Laxmi Road on 2022-11-30, 3 victims",Domestic Abuse Emotional abuse Laxmi Road
E9C18F23,Swargate Division,Bibvewadi Police Station,2023-06-09,Burglary,Gang,Dhankawadi,Rajesh Patil,Yes,Burglary,Female,1,2,1,1,0,Night break-in,"Burglary by Night break-in in Dhankawadi on 2023-06-09, 3 victims",Burglary Night break-in Dhankawadi
C9DDBE0E,Pune Division,Camp Police Station,2025-04-24,Homicide,Gang,Camp,Neha Bhosale,No,Homicide,Male,0,2,1,0,1,Poisoning,"Homicide by Poisoning in Camp on 2025-04-24, 2 victims",Homicide Poisoning Camp
AE04ABCC,Pune Division,Kalyani Nagar Police Station,2023-11-01,Domestic Abuse,Gang,Koregaon Park,Anjali Kulkarni,Yes,Domestic Abuse,Other,1,3,3,0,3,Financial control,"Domestic Abuse by Financial control in Koregaon Park on 2023-11-01, 4 victims",Domestic Abuse Financial control Koregaon Park
98B272E8,Sinhagad-Road Division,Nanded City Police Station,2023-06-05,Extortion,Gang,Nanded,Anjali Kulkarni,No,Extortion,Male,0,2,0,0,0,Cyber extortion,"Extortion by Cyber extortion in Nanded on 2023-06-05, 2 victims",Extortion Cyber extortion Nanded
9844BBBB,Vishrambaug and Deccan Division,Kothrud Police Station,2023-06-12,Assault,Individual,Vanaz,Sandeep Gaikwad,No,Assault,Female,1,0,0,0,0,Road rage,"Assault by Road rage in Vanaz on 2023-06-12, 1 victim",Assault Road rage Vanaz
922896ED,Swargate Division,Bharati Vidyapeeth Police Station,2025-03-24,Smuggling,Gang,Ambegaon Khurd,Anjali Kulkarni,Yes,Smuggling,Other,1,2,2,1,1,Human mules,"Smuggling by Human mules in Ambegaon Khurd on 2025-03-24, 3 victims",Smuggling Human mules Ambegaon Khurd
E9E8EFED,Pune Division,Kalyani Nagar Police Station,2024-01-01,Assault,Individual,Koregaon Park,Sunil Deshmukh,No,Assault,Other,0,1,1,1,0,Political rally violence,"Assault by Political rally violence in Koregaon Park on 2024-01-01, 1 victim",Assault Political rally violence Koregaon Park
D6B565BE,Pune Division,Camp Police Station,2023-01-28,Domestic Abuse,Individual,Laxmi Road,Sunil Deshmukh,No,Domestic Abuse,Other,0,3,2,2,0,Neglect,"Domestic Abuse by Neglect in Laxmi Road on 2023-01-28, 3 victims",Domestic Abuse Neglect Laxmi Road
25240AAE,Sinhagad-Road Division,Nanded City Police Station,2024-10-09,Human Trafficking,Gang,Kirkatwadi,Mahesh Pawar,No,Human Trafficking,Other,3,3,1,1,0,Bonded labor,"Human Trafficking by Bonded labor in Kirkatwadi on 2024-10-09, 6 victims",Human Trafficking Bonded labor Kirkatwadi
FDF01FC6,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2025-01-25,Fraud,Gang,Warje,Rajesh Patil,No,Fraud,Other,1,0,0,0,0,Bank scam,"Fraud by Bank scam in Warje on 2025-01-25, 1 victim",Fraud Bank scam Warje
A52A593B,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2024-03-10,Human Trafficking,Gang,Shivane,Ramesh More,Yes,Human Trafficking,Female,3,1,2,1,1,Child trafficking,"Human Trafficking by Child trafficking in Shivane on 2024-03-10, 4 victims",Human Trafficking Child trafficking Shivane
9612F7F5,Pune Division,Camp Police Station,2024-05-31,Domestic Abuse,Individual,Shaniwar Wada,Sunil Deshmukh,No,Domestic Abuse,Female,0,2,0,0,0,Physical beating,"Domestic Abuse by Physical beating in Shaniwar Wada on 2024-05-31, 2 victims",Domestic Abuse Physical beating Shaniwar Wada
5935AE70,Pune Division,Kalyani Nagar Police Station,2024-05-01,Burglary,Individual,Koregaon Park,Vaishali Chavan,No,Burglary,Other,3,0,1,0,1,Window entry,"Burglary by Window entry in Koregaon Park on 2024-05-01, 3 victims",Burglary Window entry Koregaon Park
15E22B9A,Vishrambaug and Deccan Division,Kothrud Police Station,2024-04-29,Human Trafficking,Individual,Paud Road,Sandeep Gaikwad,Yes,Human Trafficking,Female,0,0,0,0,0,Child trafficking,"Human Trafficking by Child trafficking in Paud Road on 2024-04-29, 0 victims",Human Trafficking Child trafficking Paud Road
A82BDC56,Sinhagad-Road Division,Nanded City Police Station,2025-02-11,Burglary,Individual,Dhayari,Sneha Shinde,No,Burglary,Female,3,1,2,2,0,Impersonating delivery,"Burglary by Impersonating delivery in Dhayari on 2025-02-11, 4 victims",Burglary Impersonating delivery Dhayari
31CDBC35,Swargate Division,Bharati Vidyapeeth Police Station,2025-06-11,Robbery,Gang,Bharati Vidyapeeth,Prashant Jadhav,No,Robbery,Male,2,0,0,0,0,ATM theft,"Robbery by ATM theft in Bharati Vidyapeeth on 2025-06-11, 2 victims",Robbery ATM theft Bharati Vidyapeeth
13069506,Sinhagad-Road Division,Narhe Police Station,2024-08-22,Extortion,Individual,Narhegaon,Sunil Deshmukh,No,Extortion,Other,1,3,4,4,0,Blackmail,"Extortion by Blackmail in Narhegaon on 2024-08-22, 4 victims",Extortion Blackmail Narhegaon
F0BE8D7C,Pune Division,Camp Police Station,2024-05-26,Kidnapping,Individual,Shaniwar Wada,Sunil Deshmukh,No,Kidnapping,Other,3,3,3,0,3,Online enticement,"Kidnapping by Online enticement in Shaniwar Wada on 2024-05-26, 6 victims",Kidnapping Online enticement Shaniwar Wada
76D695D3,Vishrambaug and Deccan Division,Kothrud Police Station,2024-11-05,Burglary,Gang,Vanaz,Sneha Shinde,Yes,Burglary,Other,0,1,1,0,1,Impersonating delivery,"Burglary by Impersonating delivery in Vanaz on 2024-11-05, 1 victim",Burglary Impersonating delivery Vanaz
D3BE5B20,Swargate Division,Market Yard Police Station,2024-10-22,Human Trafficking,Gang,KK Market,Sandeep Gaikwad,Yes,Human Trafficking,Female,3,0,1,1,0,Sex trafficking,"Human Trafficking by Sex trafficking in KK Market on 2024-10-22, 3 victims",Human Trafficking Sex trafficking KK Market
3A6AF09C,Vishrambaug and Deccan Division,Kothrud Police Station,2024-01-22,Human Trafficking,Individual,Ideal Colony,Vaishali Chavan,No,Human Trafficking,Male,3,0,1,1,0,Job fraud,"Human Trafficking by Job fraud in Ideal Colony on 2024-01-22, 3 victims",Human Trafficking Job fraud Ideal Colony
82031EAB,Swargate Division,Market Yard Police Station,2024-07-28,Human Trafficking,Individual,Magarpatta,Sneha Shinde,Yes,Human Trafficking,Male,3,1,1,1,0,Forced marriage,"Human Trafficking by Forced marriage in Magarpatta on 2024-07-28, 4 victims",Human Trafficking Forced marriage Magarpatta
BA547335,Pune Division,Kalyani Nagar Police Station,2022-12-27,Sexual Harassment,Individual,Kalyani Nagar,Nitin Kadam,Yes,Sexual Harassment,Other,1,1,0,0,0,Workplace misconduct,"Sexual Harassment by Workplace misconduct in Kalyani Nagar on 2022-12-27, 2 victims",Sexual Harassment Workplace misconduct Kalyani Nagar
D0ECF357,Swargate Division,Market Yard Police Station,2024-12-02,Homicide,Gang,Magarpatta,Sneha Shinde,No,Homicide,Other,1,1,1,0,1,Stabbing,"Homicide by Stabbing in Magarpatta on 2024-12-02, 2 victims",Homicide Stabbing Magarpatta
73ECD2C8,Pune Division,Camp Police Station,2023-04-12,Kidnapping,Individual,Shaniwar Wada,Anjali Kulkarni,Yes,Kidnapping,Female,1,0,0,0,0,Threatening with weapon,"Kidnapping by Threatening with weapon in Shaniwar Wada on 2023-04-12, 1 victim",Kidnapping Threatening with weapon Shaniwar Wada
E43CC929,Pune Division,Kalyani Nagar Police Station,2025-02-10,Cyber Crime,Gang,Kalyani Nagar,Swati Joshi,No,Cyber Crime,Female,1,0,1,0,1,Ransomware,"Cyber Crime by Ransomware in Kalyani Nagar on 2025-02-10, 1 victim",Cyber Crime Ransomware Kalyani Nagar
C0250698,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2023-09-07,Sexual Harassment,Gang,Warje,Neha Bhosale,No,Sexual Harassment,Female,1,3,2,2,0,Physical harassment,"Sexual Harassment by Physical harassment in Warje on 2023-09-07, 4 victims",Sexual Harassment Physical harassment Warje
EA26E0D5,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2023-04-19,Burglary,Gang,Warje,Swati Joshi,No,Burglary,Male,0,2,0,0,0,Window entry,"Burglary by Window entry in Warje on 2023-04-19, 2 victims",Burglary Window entry Warje
C0E3A965,Sinhagad-Road Division,Nanded City Police Station,2025-08-17,Homicide,Gang,Khadakwasla,Swati Joshi,No,Homicide,Other,0,2,1,1,0,Strangulation,"Homicide by Strangulation in Khadakwasla on 2025-08-17, 2 victims",Homicide Strangulation Khadakwasla
0CA1A8E9,Sinhagad-Road Division,Narhe Police Station,2024-08-22,Homicide,Gang,Mokarwadi,Sunil Deshmukh,Yes,Homicide,Female,3,2,5,4,1,Gunshot,"Homicide by Gunshot in Mokarwadi on 2024-08-22, 5 victims",Homicide Gunshot Mokarwadi
0A95D7D0,Pune Division,Camp Police Station,2023-01-29,Homicide,Gang,Camp,Nitin Kadam,Yes,Homicide,Other,0,1,1,0,1,Gunshot,"Homicide by Gunshot in Camp on 2023-01-29, 1 victim",Homicide Gunshot Camp
DCCA1D42,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2023-08-22,Domestic Abuse,Individual,Shivane,Vaishali Chavan,No,Domestic Abuse,Female,2,0,2,2,0,Verbal threats,"Domestic Abuse by Verbal threats in Shivane on 2023-08-22, 2 victims",Domestic Abuse Verbal threats Shivane
233880D9,Sinhagad-Road Division,Narhe Police Station,2023-02-26,Robbery,Gang,Narhegaon,Nitin Kadam,Yes,Robbery,Male,0,3,2,0,2,Breaking and entering,"Robbery by Breaking and entering in Narhegaon on 2023-02-26, 3 victims",Robbery Breaking and entering Narhegaon
33E1CD81,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2025-03-01,Homicide,Gang,Shivane,Swati Joshi,Yes,Homicide,Male,2,0,1,1,0,Hit-and-run,"Homicide by Hit-and-run in Shivane on 2025-03-01, 2 victims",Homicide Hit-and-run Shivane
AD903DBD,Swargate Division,Market Yard Police Station,2025-01-29,Fraud,Gang,KK Market,Swati Joshi,Yes,Fraud,Male,3,0,1,1,0,Insurance fraud,"Fraud by Insurance fraud in KK Market on 2025-01-29, 3 victims",Fraud Insurance fraud KK Market
1773CAD8,Sinhagad-Road Division,Nanded City Police Station,2025-01-27,Robbery,Individual,Nanded,Vaishali Chavan,Yes,Robbery,Male,1,0,1,1,0,Breaking and entering,"Robbery by Breaking and entering in Nanded on 2025-01-27, 1 victim",Robbery Breaking and entering Nanded
211B711C,Sinhagad-Road Division,Sinhagad Road Police Station,2025-07-05,Sexual Harassment,Individual,Manik Baug,Vaishali Chavan,Yes,Sexual Harassment,Other,2,3,1,1,0,Verbal abuse,"Sexual Harassment by Verbal abuse in Manik Baug on 2025-07-05, 5 victims",Sexual Harassment Verbal abuse Manik Baug
41784297,Vishrambaug and Deccan Division,Kothrud Police Station,2024-03-29,Domestic Abuse,Individual,Karve Nagar,Sneha Shinde,Yes,Domestic Abuse,Other,0,0,0,0,0,Verbal threats,"Domestic Abuse by Verbal threats in Karve Nagar on 2024-03-29, 0 victims",Domestic Abuse Verbal threats Karve Nagar
CD220AC1,Sinhagad-Road Division,Nanded City Police Station,2024-05-27,Smuggling,Individual,Kirkatwadi,Sunil Deshmukh,Yes,Smuggling,Female,0,0,0,0,0,Cargo mislabeling,"Smuggling by Cargo mislabeling in Kirkatwadi on 2024-05-27, 0 victims",Smuggling Cargo mislabeling Kirkatwadi
0375B394,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2024-06-06,Illegal Arms Possession,Individual,Shivane,Swati Joshi,No,Illegal Arms Possession,Male,2,1,0,0,0,Hidden cache,"Illegal Arms Possession by Hidden cache in Shivane on 2024-06-06, 3 victims",Illegal Arms Possession Hidden cache Shivane
868A299E,Sinhagad-Road Division,Sinhagad Road Police Station,2025-07-15,Robbery,Gang,Anandnagar,Mahesh Pawar,No,Robbery,Female,2,3,5,2,3,Armed robbery,"Robbery by Armed robbery in Anandnagar on 2025-07-15, 5 victims",Robbery Armed robbery Anandnagar
2EDFC4F4,Swargate Division,Bibvewadi Police Station,2025-06-10,Kidnapping,Individual,Dhankawadi,Prashant Jadhav,Yes,Kidnapping,Male,0,3,0,0,0,Abduction in vehicle,"Kidnapping by Abduction in vehicle in Dhankawadi on 2025-06-10, 3 victims",Kidnapping Abduction vehicle in Dhankawadi
7F940BD7,Vishrambaug and Deccan Division,Kothrud Police Station,2023-10-28,Burglary,Individual,Karve Nagar,Mahesh Pawar,Yes,Burglary,Male,0,0,0,0,0,Inside job,"Burglary by Inside job in Karve Nagar on 2023-10-28, 0 victims",Burglary Inside job Karve Nagar
AF580E0B,Swargate Division,Market Yard Police Station,2023-06-19,Illegal Arms Possession,Individual,Magarpatta,Prashant Jadhav,Yes,Illegal Arms Possession,Male,0,2,1,1,0,Smuggled weapons,"Illegal Arms Possession by Smuggled weapons in Magarpatta on 2023-06-19, 2 victims",Illegal Arms Possession Smuggled weapons Magarpatta
0F51FC88,Pune Division,Camp Police Station,2023-06-22,Fraud,Individual,Shaniwar Wada,Sandeep Gaikwad,Yes,Fraud,Female,0,2,2,1,1,Tax evasion,"Fraud by Tax evasion in Shaniwar Wada on 2023-06-22, 2 victims",Fraud Tax evasion Shaniwar Wada
3413135F,Vishrambaug and Deccan Division,Shivajinagar Police Station,2024-03-13,Burglary,Gang,FC Road,Nitin Kadam,Yes,Burglary,Female,1,0,0,0,0,Impersonating delivery,"Burglary by Impersonating delivery in FC Road on 2024-03-13, 1 victim",Burglary Impersonating delivery FC Road
BB8F5E24,Sinhagad-Road Division,Narhe Police Station,2024-08-31,Extortion,Gang,Ambegaon Budruk,Sneha Shinde,Yes,Extortion,Female,1,2,0,0,0,Cyber extortion,"Extortion by Cyber extortion in Ambegaon Budruk on 2024-08-31, 3 victims",Extortion Cyber extortion Ambegaon Budruk
EB7AA1E5,Pune Division,Camp Police Station,2024-01-26,Drug Trafficking,Individual,Shaniwar Wada,Vaishali Chavan,Yes,Drug Trafficking,Male,0,0,0,0,0,Air smuggling,"Drug Trafficking by Air smuggling in Shaniwar Wada on 2024-01-26, 0 victims",Drug Trafficking Air smuggling Shaniwar Wada
9F9AA44C,Pune Division,Camp Police Station,2024-02-02,Robbery,Gang,Shaniwar Wada,Swati Joshi,Yes,Robbery,Other,1,2,3,3,0,Highway robbery,"Robbery by Highway robbery in Shaniwar Wada on 2024-02-02, 3 victims",Robbery Highway robbery Shaniwar Wada
F1FE4914,Pune Division,Camp Police Station,2025-06-05,Murder,Gang,Camp,Mahesh Pawar,Yes,Murder,Female,2,0,2,0,2,Firearm,"Murder by Firearm in Camp on 2025-06-05, 2 victims",Murder Firearm Camp
F29017A2,Sinhagad-Road Division,Narhe Police Station,2023-05-23,Assault,Individual,Ambegaon Budruk,Mahesh Pawar,Yes,Assault,Male,1,1,0,0,0,Bar fight,"Assault by Bar fight in Ambegaon Budruk on 2023-05-23, 2 victims",Assault Bar fight Ambegaon Budruk
78A72DD4,Pune Division,Kalyani Nagar Police Station,2024-04-04,Sexual Harassment,Individual,Viman Nagar,Mahesh Pawar,No,Sexual Harassment,Other,2,0,1,1,0,Physical harassment,"Sexual Harassment by Physical harassment in Viman Nagar on 2024-04-04, 2 victims",Sexual Harassment Physical harassment Viman Nagar
7C114DE9,Sinhagad-Road Division,Narhe Police Station,2023-06-08,Robbery,Gang,Mokarwadi,Sneha Shinde,Yes,Robbery,Female,0,0,0,0,0,ATM theft,"Robbery by ATM theft in Mokarwadi on 2023-06-08, 0 victims",Robbery ATM theft Mokarwadi
88AC594A,Vishrambaug and Deccan Division,Shivajinagar Police Station,2025-05-26,Robbery,Individual,Shivajinagar,Sneha Shinde,Yes,Robbery,Other,2,3,2,0,2,Snatching,"Robbery by Snatching in Shivajinagar on 2025-05-26, 5 victims",Robbery Snatching Shivajinagar
40406946,Swargate Division,Bharati Vidyapeeth Police Station,2023-01-10,Cyber Crime,Gang,Ambegaon Khurd,Swati Joshi,No,Cyber Crime,Other,1,3,4,2,2,Online fraud,"Cyber Crime by Online fraud in Ambegaon Khurd on 2023-01-10, 4 victims",Cyber Crime Online fraud Ambegaon Khurd
637932A4,Sinhagad-Road Division,Nanded City Police Station,2025-05-29,Domestic Abuse,Gang,Khadakwasla,Mahesh Pawar,No,Domestic Abuse,Male,1,3,2,0,2,Verbal threats,"Domestic Abuse by Verbal threats in Khadakwasla on 2025-05-29, 4 victims",Domestic Abuse Verbal threats Khadakwasla
B9C38D97,Sinhagad-Road Division,Sinhagad Road Police Station,2023-09-18,Drug Trafficking,Gang,Manik Baug,Sneha Shinde,Yes,Drug Trafficking,Male,0,1,1,0,1,Sea route,"Drug Trafficking by Sea route in Manik Baug on 2023-09-18, 1 victim",Drug Trafficking Sea route Manik Baug
2EA34B82,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2023-04-06,Murder,Individual,Shivane,Sneha Shinde,Yes,Murder,Female,2,2,4,2,2,Gang violence,"Murder by Gang violence in Shivane on 2023-04-06, 4 victims",Murder Gang violence Shivane
E28EBBBC,Swargate Division,Market Yard Police Station,2024-10-14,Robbery,Gang,Hadapsar,Vaishali Chavan,No,Robbery,Female,3,0,3,0,3,Armed robbery,"Robbery by Armed robbery in Hadapsar on 2024-10-14, 3 victims",Robbery Armed robbery Hadapsar
5F68427A,Swargate Division,Bibvewadi Police Station,2024-01-24,Fraud,Individual,Parwati,Mahesh Pawar,No,Fraud,Female,0,1,0,0,0,Ponzi schemes,"Fraud by Ponzi schemes in Parwati on 2024-01-24, 1 victim",Fraud Ponzi schemes Parwati
F1F572FA,Pune Division,Kalyani Nagar Police Station,2023-02-23,Cyber Crime,Gang,Koregaon Park,Rajesh Patil,No,Cyber Crime,Female,2,1,3,2,1,Phishing,"Cyber Crime by Phishing in Koregaon Park on 2023-02-23, 3 victims",Cyber Crime Phishing Koregaon Park
33A0BD8C,Vishrambaug and Deccan Division,Kothrud Police Station,2025-04-15,Human Trafficking,Individual,Paud Road,Sneha Shinde,No,Human Trafficking,Female,2,3,4,3,1,Bonded labor,"Human Trafficking by Bonded labor in Paud Road on 2025-04-15, 5 victims",Human Trafficking Bonded labor Paud Road
3507D6A0,Swargate Division,Bharati Vidyapeeth Police Station,2025-02-28,Human Trafficking,Individual,Trimurti Nagar,Mahesh Pawar,Yes,Human Trafficking,Other,2,1,3,1,2,Sex trafficking,"Human Trafficking by Sex trafficking in Trimurti Nagar on 2025-02-28, 3 victims",Human Trafficking Sex trafficking Trimurti Nagar
45F89FFD,Vishrambaug and Deccan Division,Kothrud Police Station,2024-12-22,Assault,Gang,Ideal Colony,Nitin Kadam,No,Assault,Male,1,1,0,0,0,Street fight,"Assault by Street fight in Ideal Colony on 2024-12-22, 2 victims",Assault Street fight Ideal Colony
621EA226,Sinhagad-Road Division,Nanded City Police Station,2025-02-05,Human Trafficking,Individual,Kirkatwadi,Vaishali Chavan,Yes,Human Trafficking,Other,1,3,4,4,0,Sex trafficking,"Human Trafficking by Sex trafficking in Kirkatwadi on 2025-02-05, 4 victims",Human Trafficking Sex trafficking Kirkatwadi
E5E902EE,Sinhagad-Road Division,Nanded City Police Station,2023-04-02,Human Trafficking,Individual,Nanded,Vaishali Chavan,No,Human Trafficking,Female,3,2,4,0,4,Job fraud,"Human Trafficking by Job fraud in Nanded on 2023-04-02, 5 victims",Human Trafficking Job fraud Nanded
9BDF2565,Sinhagad-Road Division,Sinhagad Road Police Station,2023-11-23,Homicide,Individual,Manik Baug,Sneha Shinde,Yes,Homicide,Other,2,1,3,1,2,Strangulation,"Homicide by Strangulation in Manik Baug on 2023-11-23, 3 victims",Homicide Strangulation Manik Baug
DF9E10A6,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2024-08-12,Sexual Harassment,Individual,Warje,Sneha Shinde,No,Sexual Harassment,Other,2,0,1,1,0,Online harassment,"Sexual Harassment by Online harassment in Warje on 2024-08-12, 2 victims",Sexual Harassment Online harassment Warje
1044E6B2,Sinhagad-Road Division,Narhe Police Station,2025-01-15,Drug Trafficking,Gang,Ambegaon Budruk,Swati Joshi,Yes,Drug Trafficking,Female,2,3,4,3,1,Sea route,"Drug Trafficking by Sea route in Ambegaon Budruk on 2025-01-15, 5 victims",Drug Trafficking Sea route Ambegaon Budruk
